age;type_employer;education;marital;occupation;relationship;race;sex;capital_gain;capital_loss;hr_per_week;country;income
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;3000-4500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Local-gov;high;Divorced;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Federal-gov;high;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Other;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;1902;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;Black;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;7500-12500;0;*;North-America;>50K
*;Private;low;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;low;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Divorced;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-spouse-absent;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Separated;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;low;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;West-Europe;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;Asian-Pac-Islander;Male;-1500;0;*;North-Asia;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;3000-4500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Female;-1500;0;*;North-America;>50K
*;State-gov;medium;Never-married;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-civ-spouse;Services;Married;Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;high;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-inc;high;Married-civ-spouse;Other;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Private;medium;Divorced;Stores;Other;White;Female;4500-7500;0;*;North-America;>50K
*;Private;high;Never-married;Other;Other;White;Male;-1500;0;*;West-Europe;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;Asian-Pac-Islander;Male;-1500;0;*;South-Asia;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;4500-7500;0;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Self-emp-not-inc;medium;Widowed;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Divorced;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-inc;high;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;1740;*;North-America;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;high;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Other;Married;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Local-gov;high;Married-civ-spouse;Other;Married;White;Female;-1500;1977;*;North-America;>50K
*;State-gov;medium;Never-married;Other;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Divorced;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Stores;Married;Asian-Pac-Islander;Male;-1500;0;*;North-America;>50K
*;Private;medium;Divorced;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Divorced;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;State-gov;high;Never-married;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Divorced;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;high;Married-civ-spouse;Stores;Married;White;Male;4500-7500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Services;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Other;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;State-gov;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Local-gov;medium;Never-married;Stores;Family;Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;high;Divorced;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Married-civ-spouse;Government;Married;White;Male;-1500;1887;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;Asian-Pac-Islander;Female;-1500;0;*;South-Asia;<=50K
*;Federal-gov;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Separated;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;high;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-spouse-absent;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Federal-gov;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Divorced;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;State-gov;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Widowed;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Federal-gov;medium;Married-civ-spouse;Other;Married;Amer-Indian-Eskimo;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Female;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;high;Never-married;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;low;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Never-married;Services;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;low;Married-civ-spouse;Services;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Local-gov;high;Married-civ-spouse;Other;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Widowed;Other;Other;White;Female;-1500;0;*;North-America;>50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;West-Europe;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Self-emp-inc;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;7500-12500;0;*;North-America;>50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Services;Married;White;Male;4500-7500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;high;Married-civ-spouse;Other;Married;White;Female;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-spouse-absent;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;7500-12500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Never-married;Other;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Separated;Stores;Other;White;Female;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Federal-gov;medium;Married-civ-spouse;Stores;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Separated;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;high;Married-civ-spouse;Stores;Married;Asian-Pac-Islander;Male;-1500;0;*;South-Asia;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Other;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;Asian-Pac-Islander;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;high;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;Middle-America;<=50K
*;Private;medium;Never-married;Services;Other;Asian-Pac-Islander;Male;-1500;0;*;North-Asia;<=50K
*;Self-emp-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;7500-12500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;3000-4500;0;*;North-America;>50K
*;State-gov;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;State-gov;low;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;West-Europe;<=50K
*;Private;medium;Married-civ-spouse;Government;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;4500-7500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;White;Female;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Female;4500-7500;0;*;North-America;>50K
*;Local-gov;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Never-married;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;low;Never-married;Services;Family;White;Female;-1500;0;*;South-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;Middle-America;<=50K
*;Private;low;Never-married;Services;Other;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-inc;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;low;Never-married;Services;Family;White;Male;-1500;0;*;Middle-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Other;Other;Black;Female;-1500;0;*;North-America;<=50K
*;State-gov;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;high;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;Asian-Pac-Islander;Male;-1500;0;*;South-Asia;>50K
*;Federal-gov;medium;Divorced;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Other;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Self-emp-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;State-gov;medium;Married-civ-spouse;Government;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Never-married;Services;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Other;Married;White;Male;3000-4500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;>50K
*;State-gov;high;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;South-America;<=50K
*;Private;high;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Married-civ-spouse;Other;Married;Asian-Pac-Islander;Male;-1500;0;*;North-Asia;<=50K
*;Private;medium;Never-married;Services;Other;White;Female;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Federal-gov;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Local-gov;medium;Married-civ-spouse;Government;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;high;Never-married;Stores;Other;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Married-spouse-absent;Services;Other;White;Male;-1500;0;*;Middle-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;East-Europe;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Female;-1500;0;*;North-America;<=50K
*;Local-gov;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Divorced;Services;Family;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;low;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Divorced;Services;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;>50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;low;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;Asian-Pac-Islander;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;low;Divorced;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-emp-not-inc;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Divorced;Services;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Federal-gov;high;Never-married;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Married-civ-spouse;Services;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Family;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;medium;Divorced;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;State-gov;medium;Divorced;Stores;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Private;high;Married-civ-spouse;Other;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;low;Never-married;Stores;Family;White;Female;-1500;0;*;North-America;<=50K
*;Self-emp-not-inc;medium;Married-civ-spouse;Stores;Married;White;Male;-1500;0;*;North-America;<=50K
*;Private;high;Widowed;Other;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Private;medium;Married-spouse-absent;Stores;Other;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
